mode	unit	index	question	answer	options	unitLabel	passageTitle
ENGLISH_G3_U08	くだもの・たべもの	88	つぎの文の「grape」は 日本語で なんという？\nThis is a grape.	ぶどう	ぶどう | ぎゅうにゅう | ごはん | ジュース		
ENGLISH_G3_U08	くだもの・たべもの	89	「peach」は 日本語で なんという？	もも	もも | みず | りんご | バナナ		
ENGLISH_G3_U08	くだもの・たべもの	90	「もも」は 英語で なんという？	peach	peach | apple | banana | bread		
ENGLISH_G3_U08	くだもの・たべもの	91	おとを きいて、あてはまる 英語を えらぼう。	peach	peach | banana | bread | milk		
ENGLISH_G3_U08	くだもの・たべもの	92	おとを きいて、あてはまる 日本語を えらぼう。	もも	もも | パン | ぎゅうにゅう | ごはん		
ENGLISH_G3_U08	くだもの・たべもの	93	つぎの文の「peach」は 日本語で なんという？\nThis is a peach.	もも	もも | ごはん | ジュース | みかん		
ENGLISH_G3_U08	くだもの・たべもの	94	「egg」は 日本語で なんという？	たまご	たまご | りんご | バナナ | パン		
ENGLISH_G3_U08	くだもの・たべもの	95	「たまご」は 英語で なんという？	egg	egg | banana | bread | milk		
ENGLISH_G3_U08	くだもの・たべもの	96	おとを きいて、あてはまる 英語を えらぼう。	egg	egg | bread | milk | rice		
ENGLISH_G3_U08	くだもの・たべもの	97	おとを きいて、あてはまる 日本語を えらぼう。	たまご	たまご | ぎゅうにゅう | ごはん | ジュース		
ENGLISH_G3_U08	くだもの・たべもの	98	つぎの文の「egg」は 日本語で なんという？\nThis is an egg.	たまご	たまご | ジュース | みかん | ケーキ		
ENGLISH_G3_U08	くだもの・たべもの	99	「water」は 日本語で なんという？	みず	みず | バナナ | パン | ぎゅうにゅう		
ENGLISH_G3_U08	くだもの・たべもの	100	「みず」は 英語で なんという？	water	water | bread | milk | rice		
ENGLISH_G3_U08	くだもの・たべもの	101	おとを きいて、あてはまる 英語を えらぼう。	water	water | milk | rice | juice		
ENGLISH_G3_U08	くだもの・たべもの	102	おとを きいて、あてはまる 日本語を えらぼう。	みず	みず | ごはん | ジュース | みかん		
ENGLISH_G3_U08	くだもの・たべもの	103	つぎの文の「water」は 日本語で なんという？\nI like water.	みず	みず | みかん | ケーキ | いちご		
ENGLISH_G3_U09	きぶん	0	「happy」の意味として正しいものを1つ選ぼう。	うれしい	うれしい | ねむい | おなかがすいた | げんき		
ENGLISH_G3_U09	きぶん	1	「うれしい」を英語で表すとどれ？	happy	happy | hungry | fine | tired		
ENGLISH_G3_U09	きぶん	2	「sad」の意味として正しいものを1つ選ぼう。	かなしい	かなしい | おなかがすいた | げんき | つかれた		
ENGLISH_G3_U09	きぶん	3	「かなしい」を英語で表すとどれ？	sad	sad | fine | tired | angry		
ENGLISH_G3_U09	きぶん	4	「sleepy」の意味として正しいものを1つ選ぼう。	ねむい	ねむい | げんき | つかれた | おこっている		
ENGLISH_G3_U09	きぶん	5	「ねむい」を英語で表すとどれ？	sleepy	sleepy | tired | angry | great		
ENGLISH_G3_U09	きぶん	6	「hungry」の意味として正しいものを1つ選ぼう。	おなかがすいた	おなかがすいた | つかれた | おこっている | とてもげんき		
ENGLISH_G3_U09	きぶん	7	「おなかがすいた」を英語で表すとどれ？	hungry	hungry | angry | great | happy		
ENGLISH_G3_U09	きぶん	8	「fine」の意味として正しいものを1つ選ぼう。	げんき	げんき | おこっている | とてもげんき | うれしい		
ENGLISH_G3_U09	きぶん	9	「げんき」を英語で表すとどれ？	fine	fine | great | happy | sad		
ENGLISH_G3_U09	きぶん	10	「tired」の意味として正しいものを1つ選ぼう。	つかれた	つかれた | とてもげんき | うれしい | かなしい		
ENGLISH_G3_U09	きぶん	11	「つかれた」を英語で表すとどれ？	tired	tired | happy | sad | sleepy		
ENGLISH_G3_U09	きぶん	12	「angry」の意味として正しいものを1つ選ぼう。	おこっている	おこっている | うれしい | かなしい | ねむい		
ENGLISH_G3_U09	きぶん	13	「おこっている」を英語で表すとどれ？	angry	angry | sad | sleepy | hungry		
ENGLISH_G3_U09	きぶん	14	「great」の意味として正しいものを1つ選ぼう。	とてもげんき	とてもげんき | かなしい | ねむい | おなかがすいた		
ENGLISH_G3_U09	きぶん	15	「とてもげんき」を英語で表すとどれ？	great	great | sleepy | hungry | fine		
ENGLISH_G3_U09	きぶん	16	うれしい に当てはまる英語は？	happy	happy | fine | tired | angry		
ENGLISH_G3_U09	きぶん	17	かなしい に当てはまる英語は？	sad	sad | tired | angry | great		
ENGLISH_G3_U09	きぶん	18	ねむい に当てはまる英語は？	sleepy	sleepy | angry | great | happy		
ENGLISH_G3_U09	きぶん	19	おなかがすいた に当てはまる英語は？	hungry	hungry | great | happy | sad		
ENGLISH_G3_U09	きぶん	20	げんき に当てはまる英語は？	fine	fine | happy | sad | sleepy		
ENGLISH_G3_U09	きぶん	21	つかれた に当てはまる英語は？	tired	tired | sad | sleepy | hungry		
ENGLISH_G3_U09	きぶん	22	おこっている に当てはまる英語は？	angry	angry | sleepy | hungry | fine		
ENGLISH_G3_U09	きぶん	23	とてもげんき に当てはまる英語は？	great	great | hungry | fine | tired		
ENGLISH_G3_U09	きぶん	24	「happy」は 日本語で なんという？	うれしい	うれしい | ねむい | おなかがすいた | げんき		
ENGLISH_G3_U09	きぶん	25	「うれしい」は 英語で なんという？	happy	happy | hungry | fine | tired		
ENGLISH_G3_U09	きぶん	26	おとを きいて、あてはまる 英語を えらぼう。	happy	happy | fine | tired | angry		
ENGLISH_G3_U09	きぶん	27	おとを きいて、あてはまる 日本語を えらぼう。	うれしい	うれしい | つかれた | おこっている | とてもげんき		
ENGLISH_G3_U09	きぶん	28	「うれしい」を 英語で いってみよう。	happy	happy | angry | great | sad		
ENGLISH_G3_U09	きぶん	29	つぎの文の「happy」は 日本語で なんという？\nI am happy.	うれしい	うれしい | とてもげんき | かなしい | ねむい		
ENGLISH_G3_U09	きぶん	30	「sad」は 日本語で なんという？	かなしい	かなしい | おなかがすいた | げんき | つかれた		
ENGLISH_G3_U09	きぶん	31	「かなしい」は 英語で なんという？	sad	sad | fine | tired | angry		
ENGLISH_G3_U09	きぶん	32	おとを きいて、あてはまる 英語を えらぼう。	sad	sad | tired | angry | great		
ENGLISH_G3_U09	きぶん	33	おとを きいて、あてはまる 日本語を えらぼう。	かなしい	かなしい | おこっている | とてもげんき | うれしい		
ENGLISH_G3_U09	きぶん	34	「かなしい」を 英語で いってみよう。	sad	sad | great | happy | sleepy		
ENGLISH_G3_U09	きぶん	35	つぎの文の「sad」は 日本語で なんという？\nI am sad.	かなしい	かなしい | うれしい | ねむい | おなかがすいた		
ENGLISH_G3_U09	きぶん	36	「sleepy」は 日本語で なんという？	ねむい	ねむい | げんき | つかれた | おこっている		
ENGLISH_G3_U09	きぶん	37	「ねむい」は 英語で なんという？	sleepy	sleepy | tired | angry | great		
ENGLISH_G3_U09	きぶん	38	おとを きいて、あてはまる 英語を えらぼう。	sleepy	sleepy | angry | great | happy		
ENGLISH_G3_U09	きぶん	39	おとを きいて、あてはまる 日本語を えらぼう。	ねむい	ねむい | とてもげんき | うれしい | かなしい		
ENGLISH_G3_U09	きぶん	40	「ねむい」を 英語で いってみよう。	sleepy	sleepy | happy | sad | hungry		
ENGLISH_G3_U09	きぶん	41	つぎの文の「sleepy」は 日本語で なんという？\nI am sleepy.	ねむい	ねむい | かなしい | おなかがすいた | げんき		
ENGLISH_G3_U09	きぶん	42	「hungry」は 日本語で なんという？	おなかがすいた	おなかがすいた | つかれた | おこっている | とてもげんき		
ENGLISH_G3_U09	きぶん	43	「おなかがすいた」は 英語で なんという？	hungry	hungry | angry | great | happy		
ENGLISH_G3_U09	きぶん	44	おとを きいて、あてはまる 英語を えらぼう。	hungry	hungry | great | happy | sad		
ENGLISH_G3_U09	きぶん	45	おとを きいて、あてはまる 日本語を えらぼう。	おなかがすいた	おなかがすいた | うれしい | かなしい | ねむい		
ENGLISH_G3_U09	きぶん	46	「おなかがすいた」を 英語で いってみよう。	hungry	hungry | sad | sleepy | fine		
ENGLISH_G3_U09	きぶん	47	つぎの文の「hungry」は 日本語で なんという？\nI am hungry.	おなかがすいた	おなかがすいた | ねむい | げんき | つかれた		
ENGLISH_G3_U09	きぶん	48	「fine」は 日本語で なんという？	げんき	げんき | おこっている | とてもげんき | うれしい		
ENGLISH_G3_U09	きぶん	49	「げんき」は 英語で なんという？	fine	fine | great | happy | sad		
ENGLISH_G3_U09	きぶん	50	おとを きいて、あてはまる 英語を えらぼう。	fine	fine | happy | sad | sleepy		
ENGLISH_G3_U09	きぶん	51	おとを きいて、あてはまる 日本語を えらぼう。	げんき	げんき | かなしい | ねむい | おなかがすいた		
ENGLISH_G3_U09	きぶん	52	「げんき」を 英語で いってみよう。	fine	fine | sleepy | hungry | tired		
ENGLISH_G3_U09	きぶん	53	つぎの文の「fine」は 日本語で なんという？\nI am fine.	げんき	げんき | おなかがすいた | つかれた | おこっている		
ENGLISH_G3_U09	きぶん	54	「tired」は 日本語で なんという？	つかれた	つかれた | とてもげんき | うれしい | かなしい		
ENGLISH_G3_U09	きぶん	55	「つかれた」は 英語で なんという？	tired	tired | happy | sad | sleepy		
ENGLISH_G3_U09	きぶん	56	おとを きいて、あてはまる 英語を えらぼう。	tired	tired | sad | sleepy | hungry		
ENGLISH_G3_U09	きぶん	57	おとを きいて、あてはまる 日本語を えらぼう。	つかれた	つかれた | ねむい | おなかがすいた | げんき		
ENGLISH_G3_U09	きぶん	58	「つかれた」を 英語で いってみよう。	tired	tired | hungry | fine | angry		
ENGLISH_G3_U09	きぶん	59	つぎの文の「tired」は 日本語で なんという？\nI am tired.	つかれた	つかれた | げんき | おこっている | とてもげんき		
ENGLISH_G3_U09	きぶん	60	「angry」は 日本語で なんという？	おこっている	おこっている | うれしい | かなしい | ねむい		
ENGLISH_G3_U09	きぶん	61	「おこっている」は 英語で なんという？	angry	angry | sad | sleepy | hungry		
ENGLISH_G3_U09	きぶん	62	おとを きいて、あてはまる 英語を えらぼう。	angry	angry | sleepy | hungry | fine		
ENGLISH_G3_U09	きぶん	63	おとを きいて、あてはまる 日本語を えらぼう。	おこっている	おこっている | おなかがすいた | げんき | つかれた		
ENGLISH_G3_U09	きぶん	64	「おこっている」を 英語で いってみよう。	angry	angry | fine | tired | great		
ENGLISH_G3_U09	きぶん	65	つぎの文の「angry」は 日本語で なんという？\nI am angry.	おこっている	おこっている | つかれた | とてもげんき | うれしい		
ENGLISH_G3_U09	きぶん	66	「great」は 日本語で なんという？	とてもげんき	とてもげんき | かなしい | ねむい | おなかがすいた		
ENGLISH_G3_U09	きぶん	67	「とてもげんき」は 英語で なんという？	great	great | sleepy | hungry | fine		
ENGLISH_G3_U09	きぶん	68	おとを きいて、あてはまる 英語を えらぼう。	great	great | hungry | fine | tired		
ENGLISH_G3_U09	きぶん	69	おとを きいて、あてはまる 日本語を えらぼう。	とてもげんき	とてもげんき | げんき | つかれた | おこっている		
ENGLISH_G3_U09	きぶん	70	「とてもげんき」を 英語で いってみよう。	great	great | tired | angry | happy		
ENGLISH_G3_U09	きぶん	71	つぎの文の「great」は 日本語で なんという？\nI am great.	とてもげんき	とてもげんき | おこっている | うれしい | かなしい		
ENGLISH_G3_U10	からだのぶぶん	0	「head」の意味として正しいものを1つ選ぼう。	あたま	あたま | みみ | くち | て		
ENGLISH_G3_U10	からだのぶぶん	1	「あたま」を英語で表すとどれ？	head	head | mouth | hand | foot		
ENGLISH_G3_U10	からだのぶぶん	2	「eye」の意味として正しいものを1つ選ぼう。	め	め | くち | て | あし		
ENGLISH_G3_U10	からだのぶぶん	3	「め」を英語で表すとどれ？	eye	eye | hand | foot | arm		
ENGLISH_G3_U10	からだのぶぶん	4	「ear」の意味として正しいものを1つ選ぼう。	みみ	みみ | て | あし | うで		
ENGLISH_G3_U10	からだのぶぶん	5	「みみ」を英語で表すとどれ？	ear	ear | foot | arm | leg		
ENGLISH_G3_U10	からだのぶぶん	6	「mouth」の意味として正しいものを1つ選ぼう。	くち	くち | あし | うで | はな		
ENGLISH_G3_U10	からだのぶぶん	7	「くち」を英語で表すとどれ？	mouth	mouth | arm | leg | nose		
ENGLISH_G3_U10	からだのぶぶん	8	「hand」の意味として正しいものを1つ選ぼう。	て	て | うで | はな | かお		
ENGLISH_G3_U10	からだのぶぶん	9	「て」を英語で表すとどれ？	hand	hand | leg | nose | face		
ENGLISH_G3_U10	からだのぶぶん	10	「foot」の意味として正しいものを1つ選ぼう。	あし	あし | はな | かお | あたま		
ENGLISH_G3_U10	からだのぶぶん	11	「あし（あしくび より さき）」を英語で表すとどれ？	foot	foot | face | head | eye		
ENGLISH_G3_U10	からだのぶぶん	12	「arm」の意味として正しいものを1つ選ぼう。	うで	うで | かお | あたま | め		
ENGLISH_G3_U10	からだのぶぶん	13	「うで」を英語で表すとどれ？	arm	arm | face | head | eye		
ENGLISH_G3_U10	からだのぶぶん	14	「leg」の意味として正しいものを1つ選ぼう。	あし	あし | あたま | め | みみ		
